customer_id,segment,recency,frequency,monetary,avg_order_value,R_score,F_score,M_score,RFM_score,ticket_count,return_rate,recent_sessions
CUST00902,New Customers,31,2,2750.7200000000003,1375.3600000000001,4,2,3,9,0.0,0.0,5
CUST00903,Needs Attention,103,1,632.18,632.18,3,1,1,5,1.0,0.0,13
CUST00904,Champions,26,9,6237.5,693.0555555555555,4,5,5,14,4.0,0.4444444444444444,7
CUST00905,Champions,15,6,5968.610000000001,994.7683333333334,5,4,5,14,2.0,0.0,11
CUST00906,Needs Attention,99,2,1449.41,724.705,3,2,2,7,0.0,0.0,3
CUST00907,Needs Attention,281,3,2874.51,958.1700000000001,1,2,3,6,2.0,0.0,2
CUST00908,New Customers,13,3,3367.2,1122.3999999999999,5,2,4,11,1.0,0.0,3
CUST00909,Dormant,246,1,615.14,615.14,1,1,1,3,1.0,1.0,0
CUST00910,Needs Attention,188,1,1239.32,1239.32,2,1,2,5,1.0,0.0,3
CUST00911,Champions,10,12,6468.68,539.0566666666667,5,5,5,15,1.0,0.08333333333333333,2
CUST00912,Dormant,199,2,1516.54,758.27,2,2,2,6,0.0,0.0,0
CUST00913,Needs Attention,244,3,1818.9,606.3000000000001,1,2,2,5,1.0,0.0,1
CUST00914,Needs Attention,13,4,2222.24,555.56,5,3,3,11,0.0,0.25,13
CUST00915,Needs Attention,174,4,2277.22,569.305,2,3,3,8,2.0,0.0,1
CUST00916,Loyal Customers,48,6,4860.93,810.1550000000001,3,4,5,12,2.0,0.16666666666666666,9
CUST00917,Needs Attention,347,3,1704.79,568.2633333333333,1,2,2,5,1.0,0.0,1
CUST00918,Needs Attention,297,2,1142.22,571.11,1,2,1,4,1.0,0.0,1
CUST00919,New Customers,3,3,2454.3900000000003,818.1300000000001,5,2,3,10,1.0,0.0,13
CUST00920,At-Risk High Value,127,4,3650.77,912.6925,2,3,4,9,2.0,0.5,12
CUST00921,Discount Sensitive,256,1,1335.06,1335.06,1,1,2,4,1.0,1.0,3
CUST00922,New Customers,20,2,1685.92,842.96,4,2,2,8,0.0,0.0,9
CUST00923,Loyal Customers,118,7,4149.83,592.8328571428572,2,5,4,11,2.0,0.0,8
CUST00924,Champions,17,6,3946.79,657.7983333333333,5,4,4,13,0.0,0.16666666666666666,1
CUST00925,New Customers,10,3,1237.22,412.4066666666667,5,2,2,9,1.0,0.0,6
CUST00926,Needs Attention,37,4,2339.8,584.95,4,3,3,10,1.0,0.0,5
CUST00927,Needs Attention,404,1,617.86,617.86,1,1,1,3,0.0,0.0,1
CUST00928,Needs Attention,290,1,325.55,325.55,1,1,1,3,0.0,0.0,1
CUST00929,New Customers,20,3,1073.3,357.76666666666665,4,2,1,7,0.0,0.0,5
CUST00930,Loyal Customers,32,6,3844.14,640.6899999999999,4,4,4,12,1.0,0.16666666666666666,9
CUST00931,New Customers,2,3,2714.71,904.9033333333333,5,2,3,10,0.0,0.0,11
CUST00932,Discount Sensitive,144,1,688.68,688.68,2,1,1,4,1.0,1.0,12
CUST00933,Dormant,266,3,2102.12,700.7066666666666,1,2,3,6,0.0,0.0,0
CUST00934,Loyal Customers,105,10,6237.47,623.7470000000001,3,5,5,13,3.0,0.1,4
CUST00935,Champions,33,7,5188.150000000001,741.1642857142858,4,5,5,14,0.0,0.0,7
CUST00936,Loyal Customers,30,5,3923.66,784.732,4,4,4,12,1.0,0.0,3
CUST00937,Loyal Customers,187,5,3342.44,668.488,2,4,4,10,1.0,0.0,2
CUST00938,Needs Attention,87,3,4729.23,1576.4099999999999,3,2,4,9,1.0,0.0,2
CUST00939,Discount Sensitive,54,2,1107.05,553.525,3,2,1,6,0.0,0.5,7
CUST00940,Discount Sensitive,5,4,2899.21,724.8025,5,3,3,11,2.0,0.75,0
CUST00941,At-Risk High Value,244,5,3758.0600000000004,751.6120000000001,1,4,4,9,2.0,0.0,6
CUST00942,Discount Sensitive,68,1,407.18,407.18,3,1,1,5,1.0,1.0,4
CUST00943,At-Risk High Value,407,5,3965.95,793.1899999999999,1,4,4,9,0.0,0.0,2
CUST00944,Loyal Customers,135,6,4456.65,742.775,2,4,4,10,1.0,0.16666666666666666,1
CUST00945,New Customers,13,3,2214.03,738.0100000000001,5,2,3,10,0.0,0.0,5
CUST00946,Needs Attention,234,1,542.29,542.29,1,1,1,3,0.0,0.0,4
CUST00947,Champions,20,10,10027.53,1002.753,4,5,5,14,2.0,0.1,0
CUST00948,Needs Attention,140,1,923.64,923.64,2,1,1,4,0.0,0.0,11
CUST00949,Needs Attention,191,2,1269.04,634.52,2,2,2,6,0.0,0.0,2
CUST00950,At-Risk High Value,270,3,3765.9,1255.3,1,2,4,7,1.0,0.0,5
CUST00951,Discount Sensitive,57,2,1189.38,594.69,3,2,2,7,0.0,0.5,6
CUST00952,Loyal Customers,53,9,5015.73,557.3033333333333,3,5,5,13,0.0,0.0,16
CUST00953,Needs Attention,12,4,2392.2400000000002,598.0600000000001,5,3,3,11,1.0,0.25,5
CUST00954,New Customers,25,3,1448.85,482.95,4,2,2,8,0.0,0.0,12
CUST00955,Needs Attention,124,2,748.92,374.46,2,2,1,5,0.0,0.0,4
CUST00956,Champions,34,8,6939.79,867.47375,4,5,5,14,2.0,0.0,10
CUST00957,Discount Sensitive,31,4,2283.67,570.9175,4,3,3,10,1.0,0.5,5
CUST00958,Needs Attention,221,2,1033.42,516.71,1,2,1,4,1.0,0.0,2
CUST00959,Loyal Customers,124,7,3865.13,552.1614285714286,2,5,4,11,1.0,0.14285714285714285,0
CUST00960,At-Risk High Value,207,4,3772.4900000000002,943.1225000000001,1,3,4,8,2.0,0.25,1
CUST00961,Champions,13,7,4642.05,663.15,5,5,4,14,1.0,0.14285714285714285,2
CUST00962,Discount Sensitive,83,1,349.41,349.41,3,1,1,5,1.0,1.0,9
CUST00963,Needs Attention,164,1,641.2,641.2,2,1,1,4,0.0,0.0,9
CUST00964,Dormant,280,3,2167.08,722.36,1,2,3,6,0.0,0.0,0
CUST00965,New Customers,7,3,1160.9499999999998,386.9833333333333,5,2,1,8,2.0,0.0,5
CUST00966,Needs Attention,43,2,2702.51,1351.255,3,2,3,8,1.0,0.0,4
CUST00967,Discount Sensitive,279,2,2065.27,1032.635,1,2,2,5,1.0,0.5,2
CUST00968,Loyal Customers,159,6,6505.79,1084.2983333333334,2,4,5,11,1.0,0.0,12
CUST00969,Loyal Customers,21,5,3048.0499999999997,609.6099999999999,4,4,3,11,1.0,0.0,14
CUST00970,Needs Attention,249,3,1607.64,535.88,1,2,2,5,1.0,0.0,6
CUST00971,Champions,39,9,5971.94,663.5488888888889,4,5,5,14,1.0,0.0,20
CUST00972,Loyal Customers,52,6,7731.1900000000005,1288.5316666666668,3,4,5,12,1.0,0.0,5
CUST00973,Champions,17,8,3816.52,477.065,5,5,4,14,2.0,0.0,4
CUST00974,Loyal Customers,23,6,3864.1600000000003,644.0266666666668,4,4,4,12,2.0,0.16666666666666666,11
CUST00975,Loyal Customers,20,5,3079.6099999999997,615.9219999999999,4,4,3,11,0.0,0.0,11
CUST00976,Champions,12,8,6222.9,777.8625,5,5,5,15,2.0,0.125,9
CUST00977,Needs Attention,13,4,2475.1,618.775,5,3,3,11,0.0,0.0,9
CUST00978,Dormant,368,1,725.16,725.16,1,1,1,3,1.0,0.0,0
CUST00979,Loyal Customers,164,8,6304.8099999999995,788.1012499999999,2,5,5,12,1.0,0.0,5
CUST00980,Needs Attention,142,1,492.33,492.33,2,1,1,4,0.0,0.0,4
CUST00981,Loyal Customers,51,9,6921.92,769.1022222222223,3,5,5,13,1.0,0.0,6
CUST00982,Loyal Customers,13,5,2494.24,498.84799999999996,5,4,3,12,3.0,0.0,4
CUST00983,Needs Attention,317,2,1982.29,991.145,1,2,2,5,1.0,0.0,1
CUST00984,Needs Attention,8,4,4244.13,1061.0325,5,3,4,12,0.0,0.0,3
CUST00985,Needs Attention,146,1,734.6,734.6,2,1,1,4,1.0,0.0,5
CUST00986,Champions,7,6,3804.19,634.0316666666666,5,4,4,13,0.0,0.0,1
CUST00987,Champions,36,6,6292.92,1048.82,4,4,5,13,1.0,0.0,2
CUST00988,Loyal Customers,45,7,4773.01,681.8585714285715,3,5,4,12,0.0,0.0,3
CUST00989,At-Risk High Value,219,5,4165.87,833.174,1,4,4,9,0.0,0.0,0
CUST00990,Champions,15,9,6877.57,764.1744444444444,5,5,5,15,2.0,0.1111111111111111,6
CUST00991,Loyal Customers,49,12,11918.47,993.2058333333333,3,5,5,13,2.0,0.0,9
CUST00992,At-Risk High Value,333,5,4442.45,888.49,1,4,4,9,0.0,0.0,6
CUST00993,Loyal Customers,225,7,6785.33,969.3328571428572,1,5,5,11,1.0,0.0,1
CUST00994,Champions,12,8,7749.85,968.73125,5,5,5,15,0.0,0.125,8
CUST00995,Needs Attention,220,4,2523.84,630.96,1,3,3,7,0.0,0.0,6
CUST00996,Champions,20,8,4295.360000000001,536.9200000000001,4,5,4,13,3.0,0.0,14
CUST00997,Needs Attention,241,1,325.85,325.85,1,1,1,3,1.0,0.0,4
CUST00998,Loyal Customers,24,5,4050.55,810.11,4,4,4,12,0.0,0.0,6
CUST00999,Loyal Customers,209,7,4930.56,704.3657142857144,1,5,5,11,2.0,0.0,0
CUST01000,Needs Attention,22,4,3336.54,834.135,4,3,4,11,1.0,0.0,3
CUST01001,At-Risk High Value,374,5,4064.54,812.908,1,4,4,9,0.0,0.0,1
CUST01002,Loyal Customers,41,6,3771.06,628.51,4,4,4,12,0.0,0.0,11
CUST01003,Needs Attention,199,1,944.62,944.62,2,1,1,4,1.0,0.0,6
CUST01004,Loyal Customers,276,7,5599.9,799.9857142857143,1,5,5,11,1.0,0.0,1
CUST01005,Needs Attention,205,1,1329.67,1329.67,1,1,2,4,1.0,0.0,4
CUST01006,Needs Attention,48,3,1795.3999999999999,598.4666666666666,3,2,2,7,0.0,0.0,3
CUST01007,Loyal Customers,57,5,2893.62,578.7239999999999,3,4,3,10,1.0,0.0,5
CUST01008,Needs Attention,330,1,473.15,473.15,1,1,1,3,0.0,0.0,1
CUST01009,New Customers,32,2,1137.6100000000001,568.8050000000001,4,2,1,7,0.0,0.0,7
CUST01010,New Customers,17,2,781.3599999999999,390.67999999999995,5,2,1,8,0.0,0.0,3
CUST01011,Needs Attention,426,4,1951.66,487.915,1,3,2,6,0.0,0.0,4
CUST01012,Loyal Customers,22,5,3441.3199999999997,688.2639999999999,4,4,4,12,2.0,0.2,7
CUST01013,Dormant,368,2,1302.3899999999999,651.1949999999999,1,2,2,5,1.0,0.5,0
CUST01014,Loyal Customers,198,7,3972.09,567.4414285714286,2,5,4,11,1.0,0.0,1
CUST01015,Loyal Customers,12,5,2736.99,547.3979999999999,5,4,3,12,1.0,0.0,12
CUST01016,Needs Attention,37,4,1706.07,426.5175,4,3,2,9,0.0,0.0,6
CUST01017,Loyal Customers,47,6,5902.049999999999,983.6749999999998,3,4,5,12,2.0,0.16666666666666666,3
CUST01018,New Customers,7,2,1107.73,553.865,5,2,1,8,1.0,0.0,10
CUST01019,Needs Attention,351,2,1151.0900000000001,575.5450000000001,1,2,1,4,1.0,0.0,4
CUST01020,Needs Attention,192,1,236.73,236.73,2,1,1,4,0.0,0.0,1
CUST01021,Discount Sensitive,52,3,1191.98,397.32666666666665,3,2,2,7,1.0,0.3333333333333333,6
CUST01022,Dormant,313,2,1528.4,764.2,1,2,2,5,1.0,0.0,0
CUST01023,Needs Attention,265,1,948.21,948.21,1,1,1,3,0.0,0.0,8
CUST01024,New Customers,18,2,996.72,498.36,5,2,1,8,0.0,0.0,10
CUST01025,Champions,24,6,7672.870000000001,1278.8116666666667,4,4,5,13,2.0,0.16666666666666666,20
CUST01026,Needs Attention,126,2,759.58,379.79,2,2,1,5,1.0,0.0,9
CUST01027,Loyal Customers,59,5,4590.97,918.1940000000001,3,4,4,11,2.0,0.0,11
CUST01028,Needs Attention,234,1,2809.6,2809.6,1,1,3,5,0.0,0.0,6
CUST01029,Loyal Customers,19,5,2874.62,574.924,4,4,3,11,2.0,0.0,3
CUST01030,Loyal Customers,60,12,9864.789999999999,822.0658333333332,3,5,5,13,0.0,0.0,10
CUST01031,Needs Attention,235,5,3089.5600000000004,617.912,1,4,3,8,1.0,0.0,4
CUST01032,Needs Attention,45,2,994.23,497.115,3,2,1,6,0.0,0.0,5
CUST01033,Loyal Customers,55,11,5721.55,520.1409090909091,3,5,5,13,4.0,0.18181818181818182,4
CUST01034,Loyal Customers,46,10,6196.6,619.6600000000001,3,5,5,13,0.0,0.0,9
CUST01035,Champions,10,8,4307.32,538.415,5,5,4,14,1.0,0.125,5
CUST01036,Loyal Customers,202,6,5297.63,882.9383333333334,1,4,5,10,0.0,0.0,8
CUST01037,New Customers,27,2,1802.65,901.325,4,2,2,8,0.0,0.0,6
CUST01038,Needs Attention,113,4,1834.46,458.615,2,3,2,7,1.0,0.0,4
CUST01039,Needs Attention,18,4,2593.19,648.2975,5,3,3,11,2.0,0.25,12
CUST01040,Needs Attention,191,1,594.23,594.23,2,1,1,4,1.0,0.0,1
CUST01041,New Customers,1,2,751.07,375.535,5,2,1,8,0.0,0.0,1
CUST01042,New Customers,35,2,1249.24,624.62,4,2,2,8,0.0,0.0,10
CUST01043,Needs Attention,135,1,464.25,464.25,2,1,1,4,0.0,0.0,1
CUST01044,New Customers,31,3,3450.2,1150.0666666666666,4,2,4,10,0.0,0.0,2
CUST01045,New Customers,4,3,2304.71,768.2366666666667,5,2,3,10,0.0,0.0,4
CUST01046,Needs Attention,166,1,1032.89,1032.89,2,1,1,4,1.0,0.0,1
CUST01047,Needs Attention,210,1,389.07,389.07,1,1,1,3,0.0,0.0,2
CUST01048,Needs Attention,189,1,616.59,616.59,2,1,1,4,1.0,0.0,8
CUST01049,Needs Attention,205,1,345.2,345.2,1,1,1,3,0.0,0.0,6
CUST01050,Needs Attention,38,4,3112.21,778.0525,4,3,4,11,0.0,0.0,8
CUST01051,Needs Attention,164,2,1390.63,695.315,2,2,2,6,1.0,0.0,7
CUST01052,Needs Attention,234,1,763.75,763.75,1,1,1,3,0.0,0.0,7
CUST01053,Dormant,207,2,2622.57,1311.285,1,2,3,6,1.0,0.0,0
CUST01054,Needs Attention,237,5,2628.9300000000003,525.7860000000001,1,4,3,8,2.0,0.0,1
CUST01055,At-Risk High Value,267,4,4625.5599999999995,1156.3899999999999,1,3,4,8,1.0,0.25,12
CUST01056,Loyal Customers,45,7,5364.88,766.4114285714286,3,5,5,13,2.0,0.2857142857142857,3
CUST01057,New Customers,24,2,1334.53,667.265,4,2,2,8,1.0,0.0,3
CUST01058,Needs Attention,171,3,1535.77,511.92333333333335,2,2,2,6,2.0,0.0,1
CUST01059,Needs Attention,207,1,601.72,601.72,1,1,1,3,1.0,0.0,5
CUST01060,Needs Attention,32,4,3439.38,859.845,4,3,4,11,1.0,0.0,2
CUST01061,Needs Attention,3,4,2155.06,538.765,5,3,3,11,0.0,0.0,11
CUST01062,Needs Attention,355,5,2991.27,598.254,1,4,3,8,2.0,0.0,1
CUST01063,New Customers,30,3,1627.58,542.5266666666666,4,2,2,8,1.0,0.3333333333333333,2
CUST01064,Needs Attention,57,4,2049.1499999999996,512.2874999999999,3,3,2,8,0.0,0.0,9
CUST01065,Needs Attention,59,3,1607.17,535.7233333333334,3,2,2,7,1.0,0.0,4
CUST01066,Needs Attention,31,4,2965.5299999999997,741.3824999999999,4,3,3,10,0.0,0.0,2
CUST01067,Champions,7,5,4606.679999999999,921.3359999999999,5,4,4,13,1.0,0.0,3
CUST01068,Loyal Customers,191,5,3945.95,789.1899999999999,2,4,4,10,0.0,0.0,2
CUST01069,Needs Attention,53,2,3871.4700000000003,1935.7350000000001,3,2,4,9,0.0,0.0,3
CUST01070,Champions,13,11,7739.12,703.5563636363636,5,5,5,15,2.0,0.0,1
CUST01071,Needs Attention,55,2,1287.3400000000001,643.6700000000001,3,2,2,7,0.0,0.0,7
CUST01072,Discount Sensitive,244,1,377.27,377.27,1,1,1,3,1.0,1.0,8
CUST01073,At-Risk High Value,141,3,4033.7000000000003,1344.5666666666668,2,2,4,8,2.0,0.3333333333333333,5
CUST01074,Needs Attention,175,3,1784.42,594.8066666666667,2,2,2,6,0.0,0.0,12
CUST01075,Discount Sensitive,87,2,1464.29,732.145,3,2,2,7,2.0,1.0,1
CUST01076,Champions,11,8,4484.14,560.5175,5,5,4,14,1.0,0.0,2
CUST01077,Needs Attention,129,1,1080.77,1080.77,2,1,1,4,0.0,0.0,1
CUST01078,Needs Attention,217,2,777.22,388.61,1,2,1,4,1.0,0.0,2
CUST01079,Needs Attention,238,1,1832.92,1832.92,1,1,2,4,0.0,0.0,5
CUST01080,Dormant,178,3,1250.62,416.8733333333333,2,2,2,6,2.0,0.3333333333333333,0
CUST01081,Champions,13,6,5326.09,887.6816666666667,5,4,5,14,1.0,0.16666666666666666,0
CUST01082,Needs Attention,96,1,1181.66,1181.66,3,1,2,6,0.0,0.0,4
CUST01083,Needs Attention,297,2,767.05,383.525,1,2,1,4,0.0,0.0,1
CUST01084,Loyal Customers,60,9,5090.81,565.6455555555556,3,5,5,13,1.0,0.0,3
CUST01085,Needs Attention,419,1,1786.06,1786.06,1,1,2,4,0.0,0.0,1
CUST01086,Loyal Customers,38,6,4690.18,781.6966666666667,4,4,4,12,3.0,0.16666666666666666,8
CUST01087,Discount Sensitive,63,1,839.43,839.43,3,1,1,5,1.0,1.0,2
CUST01088,New Customers,4,2,1174.46,587.23,5,2,2,9,0.0,0.0,8
CUST01089,Needs Attention,86,1,337.51,337.51,3,1,1,5,0.0,0.0,2
CUST01090,Needs Attention,205,2,1200.77,600.385,1,2,2,5,0.0,0.0,1
CUST01091,Needs Attention,148,1,505.4,505.4,2,1,1,4,1.0,0.0,7
CUST01092,Loyal Customers,257,9,7556.9,839.6555555555556,1,5,5,11,2.0,0.0,2
CUST01093,Loyal Customers,20,5,2177.05,435.41,4,4,3,11,1.0,0.0,5
CUST01094,Loyal Customers,58,7,4686.0,669.4285714285714,3,5,4,12,3.0,0.0,1
CUST01095,Needs Attention,25,4,2634.15,658.5375,4,3,3,10,0.0,0.0,2
CUST01096,Champions,15,8,5848.84,731.105,5,5,5,15,2.0,0.125,10
CUST01097,Needs Attention,294,5,2841.22,568.2439999999999,1,4,3,8,0.0,0.0,4
CUST01098,Needs Attention,259,2,1964.25,982.125,1,2,2,5,1.0,0.0,3
CUST01099,Champions,7,11,7259.41,659.9463636363636,5,5,5,15,0.0,0.0,9
CUST01100,New Customers,19,3,1520.78,506.9266666666667,4,2,2,8,0.0,0.0,3
CUST01101,Needs Attention,71,1,732.91,732.91,3,1,1,5,0.0,0.0,2
CUST01102,Loyal Customers,55,8,4899.84,612.48,3,5,5,13,0.0,0.0,7
CUST01103,Dormant,137,4,2384.85,596.2125,2,3,3,8,1.0,0.0,0
CUST01104,Champions,2,7,4508.23,644.0328571428571,5,5,4,14,1.0,0.0,8
CUST01105,Needs Attention,145,3,1353.63,451.21000000000004,2,2,2,6,1.0,0.0,6
CUST01106,Needs Attention,47,2,1648.8400000000001,824.4200000000001,3,2,2,7,0.0,0.0,14
CUST01107,Needs Attention,152,2,980.0699999999999,490.03499999999997,2,2,1,5,1.0,0.0,2
CUST01108,Loyal Customers,53,5,3662.24,732.448,3,4,4,11,1.0,0.0,2
CUST01109,Discount Sensitive,50,2,1011.0899999999999,505.54499999999996,3,2,1,6,0.0,0.5,7
CUST01110,At-Risk High Value,321,6,3554.06,592.3433333333334,1,4,4,9,1.0,0.0,1
CUST01111,Loyal Customers,156,7,7703.55,1100.507142857143,2,5,5,12,3.0,0.0,1
CUST01112,Champions,10,5,3121.73,624.346,5,4,4,13,2.0,0.0,5
CUST01113,Champions,41,7,3568.85,509.8357142857143,4,5,4,13,2.0,0.14285714285714285,8
CUST01114,Needs Attention,208,1,831.94,831.94,1,1,1,3,0.0,0.0,1
CUST01115,Champions,9,11,7450.88,677.3527272727273,5,5,5,15,5.0,0.09090909090909091,4
CUST01116,New Customers,34,2,2501.7999999999997,1250.8999999999999,4,2,3,9,1.0,0.0,7
CUST01117,Champions,29,10,7739.33,773.933,4,5,5,14,0.0,0.0,7
CUST01118,Loyal Customers,48,6,2962.7799999999997,493.7966666666666,3,4,3,10,2.0,0.16666666666666666,0
CUST01119,Needs Attention,185,1,654.67,654.67,2,1,1,4,0.0,0.0,4
CUST01120,Champions,10,5,3335.16,667.0319999999999,5,4,4,13,1.0,0.2,7
CUST01121,New Customers,23,3,2102.81,700.9366666666666,4,2,3,9,0.0,0.0,0
CUST01122,New Customers,8,2,1694.55,847.275,5,2,2,9,0.0,0.0,7
CUST01123,Discount Sensitive,243,2,958.69,479.345,1,2,1,4,2.0,0.5,1
CUST01124,Loyal Customers,233,9,5960.1,662.2333333333333,1,5,5,11,0.0,0.0,9
CUST01125,High-Value but Unhappy,306,5,4034.96,806.992,1,4,4,9,3.0,0.2,2
CUST01126,Needs Attention,54,3,4059.0,1353.0,3,2,4,9,0.0,0.0,11
CUST01127,Needs Attention,191,2,774.6899999999999,387.34499999999997,2,2,1,5,0.0,0.0,1
CUST01128,Needs Attention,243,1,1108.73,1108.73,1,1,1,3,0.0,0.0,4
CUST01129,Needs Attention,218,1,675.97,675.97,1,1,1,3,0.0,0.0,7
CUST01130,Needs Attention,160,4,2506.58,626.645,2,3,3,8,2.0,0.0,6
CUST01131,Champions,16,5,3988.9300000000003,797.7860000000001,5,4,4,13,3.0,0.0,4
CUST01132,Loyal Customers,58,7,6032.4800000000005,861.7828571428572,3,5,5,13,0.0,0.0,17
CUST01133,Needs Attention,97,2,779.1500000000001,389.57500000000005,3,2,1,6,0.0,0.0,9
CUST01134,Champions,1,8,6725.5,840.6875,5,5,5,15,2.0,0.125,13
CUST01135,At-Risk High Value,154,3,3302.06,1100.6866666666667,2,2,4,8,0.0,0.0,2
CUST01136,Champions,35,8,4771.79,596.47375,4,5,4,13,5.0,0.125,1
CUST01137,Discount Sensitive,176,3,1483.05,494.34999999999997,2,2,2,6,3.0,0.3333333333333333,9
CUST01138,Needs Attention,195,5,2475.44,495.088,2,4,3,9,1.0,0.0,2
CUST01139,New Customers,25,3,3551.06,1183.6866666666667,4,2,4,10,0.0,0.0,4
CUST01140,Champions,36,7,6152.8,878.9714285714286,4,5,5,14,1.0,0.0,3
CUST01141,Needs Attention,176,1,691.6,691.6,2,1,1,4,1.0,0.0,2
CUST01142,Needs Attention,58,3,2106.45,702.15,3,2,3,8,0.0,0.0,19
CUST01143,Needs Attention,48,3,2317.4,772.4666666666667,3,2,3,8,0.0,0.0,1
CUST01144,Champions,10,5,5100.0599999999995,1020.012,5,4,5,14,1.0,0.2,6
CUST01145,Needs Attention,244,3,1800.48,600.16,1,2,2,5,1.0,0.0,2
CUST01146,Champions,34,7,5655.33,807.9042857142857,4,5,5,14,0.0,0.0,12
CUST01147,Champions,10,8,6255.83,781.97875,5,5,5,15,2.0,0.25,12
CUST01148,Loyal Customers,189,9,6527.14,725.2377777777779,2,5,5,12,3.0,0.1111111111111111,1
CUST01149,Loyal Customers,53,7,4258.59,608.37,3,5,4,12,1.0,0.0,0
CUST01150,Needs Attention,228,5,2478.69,495.738,1,4,3,8,1.0,0.2,3
CUST01151,At-Risk High Value,166,4,3131.54,782.885,2,3,4,9,1.0,0.0,1
CUST01152,Champions,13,9,8889.18,987.6866666666667,5,5,5,15,1.0,0.0,9
CUST01153,Discount Sensitive,94,1,714.43,714.43,3,1,1,5,1.0,1.0,7
CUST01154,Champions,2,6,4527.93,754.6550000000001,5,4,4,13,0.0,0.16666666666666666,11
CUST01155,Loyal Customers,51,5,3050.8099999999995,610.1619999999999,3,4,3,10,2.0,0.4,12
CUST01156,Loyal Customers,44,5,2519.3900000000003,503.87800000000004,3,4,3,10,0.0,0.0,5
CUST01157,Loyal Customers,25,6,4286.4800000000005,714.4133333333334,4,4,4,12,2.0,0.3333333333333333,7
CUST01158,Needs Attention,15,4,4631.96,1157.99,5,3,4,12,1.0,0.0,11
CUST01159,Champions,7,7,4797.0599999999995,685.2942857142856,5,5,5,15,2.0,0.0,2
CUST01160,Needs Attention,227,3,1700.8000000000002,566.9333333333334,1,2,2,5,1.0,0.0,2
CUST01161,Loyal Customers,215,5,4953.99,990.798,1,4,5,10,2.0,0.2,5
CUST01162,New Customers,40,3,3028.83,1009.61,4,2,3,9,0.0,0.0,1
CUST01163,Needs Attention,436,1,379.14,379.14,1,1,1,3,1.0,0.0,3
CUST01164,Needs Attention,98,1,965.68,965.68,3,1,1,5,0.0,0.0,15
CUST01165,Needs Attention,216,2,1690.75,845.375,1,2,2,5,0.0,0.0,5
CUST01166,Needs Attention,102,4,3104.76,776.19,3,3,3,9,2.0,0.25,2
CUST01167,Champions,28,11,6958.25,632.5681818181819,4,5,5,14,1.0,0.09090909090909091,3
CUST01168,New Customers,8,3,1299.57,433.19,5,2,2,9,0.0,0.0,8
CUST01169,Discount Sensitive,48,2,1610.46,805.23,3,2,2,7,1.0,0.5,13
CUST01170,Needs Attention,200,2,1210.01,605.005,1,2,2,5,1.0,0.0,2
CUST01171,New Customers,19,2,1179.55,589.775,4,2,2,8,0.0,0.0,3
CUST01172,Champions,19,12,11477.67,956.4725,4,5,5,14,0.0,0.0,4
CUST01173,Champions,26,7,7099.030000000001,1014.147142857143,4,5,5,14,1.0,0.0,9
CUST01174,Needs Attention,150,3,1722.3700000000001,574.1233333333333,2,2,2,6,1.0,0.0,10
CUST01175,Loyal Customers,45,9,6896.39,766.2655555555556,3,5,5,13,0.0,0.0,9
CUST01176,Needs Attention,276,1,149.0,149.0,1,1,1,3,0.0,0.0,6
CUST01177,Champions,9,5,3190.53,638.106,5,4,4,13,0.0,0.0,0
CUST01178,Needs Attention,128,3,1298.14,432.71333333333337,2,2,2,6,0.0,0.0,10
CUST01179,Needs Attention,169,1,536.83,536.83,2,1,1,4,0.0,0.0,5
CUST01180,Discount Sensitive,58,3,2999.97,999.9899999999999,3,2,3,8,2.0,0.6666666666666666,2
CUST01181,Needs Attention,198,1,296.32,296.32,2,1,1,4,1.0,0.0,2
CUST01182,Champions,13,6,4031.5,671.9166666666666,5,4,4,13,0.0,0.0,8
CUST01183,Needs Attention,25,4,2836.54,709.135,4,3,3,10,1.0,0.25,0
CUST01184,Loyal Customers,20,6,3313.56,552.26,4,4,4,12,0.0,0.0,5
CUST01185,Champions,26,7,6083.03,869.0042857142856,4,5,5,14,2.0,0.0,1
CUST01186,Needs Attention,214,3,2962.35,987.4499999999999,1,2,3,6,1.0,0.0,1
CUST01187,Loyal Customers,26,5,3483.44,696.688,4,4,4,12,1.0,0.0,3
CUST01188,Discount Sensitive,153,2,688.52,344.26,2,2,1,5,2.0,0.5,14
CUST01189,At-Risk High Value,222,3,3126.0299999999997,1042.01,1,2,4,7,1.0,0.0,7
CUST01190,Loyal Customers,35,5,4507.73,901.5459999999999,4,4,4,12,0.0,0.0,3
CUST01191,Needs Attention,113,1,510.71,510.71,2,1,1,4,0.0,0.0,1
CUST01192,Loyal Customers,51,5,3055.98,611.196,3,4,3,10,0.0,0.0,11
CUST01193,Dormant,518,1,270.13,270.13,1,1,1,3,0.0,0.0,0
CUST01194,Discount Sensitive,146,3,1852.1599999999999,617.3866666666667,2,3,2,7,2.0,0.3333333333333333,2
CUST01195,Discount Sensitive,155,1,542.27,542.27,2,1,1,4,1.0,1.0,4
CUST01196,Discount Sensitive,172,3,3110.08,1036.6933333333334,2,3,3,8,1.0,0.3333333333333333,9
CUST01197,Needs Attention,138,2,406.22,203.11,2,2,1,5,0.0,0.0,3
CUST01198,Needs Attention,49,2,996.83,498.415,3,2,1,6,1.0,0.0,5
CUST01199,Discount Sensitive,420,3,2144.4,714.8000000000001,1,3,3,7,1.0,0.3333333333333333,1
